BaseId,TerritoryId,NameId,Label,SourceModule
13004,975,0,VorticalOrb2,Shadowbringers/Foray/Dalriada
13005,975,0,VorticalOrb,Shadowbringers/Foray/Dalriada
13006,975,0,TamedAlkonostsShadow,Shadowbringers/Foray/Dalriada
13007,975,0,FourthLegionBeastmaster,Shadowbringers/Foray/Dalriada
13053,975,0,Escort2,Shadowbringers/Foray/CriticalEngagement
13089,975,0,PhantomHashmal,Shadowbringers/Foray/CriticalEngagement
13278,975,0,MeneniusSasLanatus1,Shadowbringers/Foray/Dalriada
13282,975,0,FourthLegionAugur,Shadowbringers/Foray/Dalriada
13417,978,10290,Boss,Endwalker/Dungeon/D05Aitiascope
13419,978,10292,Boss,Endwalker/Dungeon/D05Aitiascope
13420,978,0,Actor346c,Endwalker/Dungeon/D05Aitiascope
13421,978,0,Actor346d,Endwalker/Dungeon/D05Aitiascope
13422,978,10293,Boss,Endwalker/Dungeon/D05Aitiascope
13423,978,0,YsaylesSpirit,Endwalker/Dungeon/D05Aitiascope
13424,978,0,Ice,Endwalker/Dungeon/D05Aitiascope
12877,993,10456,Boss,Endwalker/Extreme/Ex1Zodiark
13711,993,0,ExoGreen,Endwalker/Extreme/Ex1Zodiark
13712,993,0,ExoSquare,Endwalker/Extreme/Ex1Zodiark
13713,993,0,ExoTri,Endwalker/Extreme/Ex1Zodiark
13717,993,0,RoilingDarkness,Endwalker/Extreme/Ex1Zodiark
14386,993,0,Behemoth,Endwalker/Extreme/Ex1Zodiark
14387,993,0,Python,Endwalker/Extreme/Ex1Zodiark
14388,993,0,Bird,Endwalker/Extreme/Ex1Zodiark
13513,995,0,MysticRefulgence2,Endwalker/Trial/T02Hydaelyn
13546,995,10453,Boss,Endwalker/Trial/T02Hydaelyn
13547,995,0,EchoOfHydaelyn,Endwalker/Trial/T02Hydaelyn
13548,995,0,CrystalOfLight,Endwalker/Trial/T02Hydaelyn
13553,995,0,Parhelion,Endwalker/Trial/T02Hydaelyn
13571,995,0,MysticRefulgence,Endwalker/Trial/T02Hydaelyn
13514,996,0,MysticRefulgence2,Endwalker/Extreme/Ex2Hydaelyn
13549,996,10453,Boss,Endwalker/Extreme/Ex2Hydaelyn
13550,996,0,Echo,Endwalker/Extreme/Ex2Hydaelyn
13552,996,0,CrystalOfLight,Endwalker/Extreme/Ex2Hydaelyn
13554,996,0,Parhelion,Endwalker/Extreme/Ex2Hydaelyn
13572,996,0,MysticRefulgence,Endwalker/Extreme/Ex2Hydaelyn
14527,998,10448,Boss,Endwalker/Extreme/Ex3Endsinger
14528,998,0,Shinryu,Endwalker/Extreme/Ex3Endsinger
14529,998,0,SmallHead,Endwalker/Extreme/Ex3Endsinger
14530,998,0,FieryStar,Endwalker/Extreme/Ex3Endsinger
14531,998,0,AzureStar,Endwalker/Extreme/Ex3Endsinger
14532,998,0,DarkStar,Endwalker/Extreme/Ex3Endsinger
14207,1000,10831,Boss,Endwalker/TreasureHunt/TheExcitatron6000
14344,1000,0,ExcitingOnion,Endwalker/TreasureHunt/TheExcitatron6000
14345,1000,0,ExcitingEgg,Endwalker/TreasureHunt/TheExcitatron6000
14346,1000,0,ExcitingGarlic,Endwalker/TreasureHunt/TheExcitatron6000
14347,1000,0,ExcitingTomato,Endwalker/TreasureHunt/TheExcitatron6000
14348,1000,0,ExcitingQueen,Endwalker/TreasureHunt/TheExcitatron6000
13602,1003,10576,Boss,Endwalker/Savage/P1SErichthonios
13603,1003,0,FlailLR,Endwalker/Savage/P1SErichthonios
13604,1003,0,FlailI,Endwalker/Savage/P1SErichthonios
13605,1003,0,FlailO,Endwalker/Savage/P1SErichthonios
13723,1005,10348,Boss,Endwalker/Savage/P2SHippokampos
13724,1005,0,CataractHead,Endwalker/Savage/P2SHippokampos
14442,1005,0,DissociatedHead,Endwalker/Savage/P2SHippokampos
13631,1007,10720,Boss,Endwalker/Savage/P3SPhoinix
13632,1007,0,Sparkfledged,Endwalker/Savage/P3SPhoinix
13633,1007,0,SunbirdSmall,Endwalker/Savage/P3SPhoinix
13635,1007,0,SunbirdLarge,Endwalker/Savage/P3SPhoinix
13636,1007,0,Sunshadow,Endwalker/Savage/P3SPhoinix
13637,1007,0,DarkenedFire,Endwalker/Savage/P3SPhoinix
13638,1007,0,FountainOfFire,Endwalker/Savage/P3SPhoinix
13639,1007,0,DarkblazeTwister,Endwalker/Savage/P3SPhoinix
14336,1007,0,SparkfledgedUnknown,Endwalker/Savage/P3SPhoinix
13821,1009,10744,Boss,Endwalker/Savage/P4S1Hesperos
13822,1009,0,Pinax,Endwalker/Savage/P4S1Hesperos
13823,1009,0,Orb,Endwalker/Savage/P4S1Hesperos
13824,1009,10744,Boss,Endwalker/Savage/P4S2Hesperos
13825,1009,0,Akantha,Endwalker/Savage/P4S2Hesperos
13797,1012,0,TerminusDetonator,Endwalker/Quest/AsTheHeavensBurn
13801,1012,10932,Boss,Endwalker/Quest/AsTheHeavensBurn
13804,1012,10933,Boss,Endwalker/Quest/AsTheHeavensBurn
13805,1012,0,Meteorite,Endwalker/Quest/AsTheHeavensBurn
13806,1012,10933,Boss,Endwalker/Quest/AsTheHeavensBurn
13807,1012,0,Vanquisher,Endwalker/Quest/AsTheHeavensBurn
14448,1038,554,Boss,RealmReborn/Dungeon/D03Copperbell
14449,1038,0,IchorousDrip,RealmReborn/Dungeon/D03Copperbell
14460,1038,548,Boss,RealmReborn/Dungeon/D03Copperbell
14537,1038,101,Boss,RealmReborn/Dungeon/D03Copperbell
259,1039,444,Boss,RealmReborn/Dungeon/D05Totorak
260,1039,0,Comesmite,RealmReborn/Dungeon/D05Totorak
266,1039,0,GraffiasTail,RealmReborn/Dungeon/D05Totorak
572,1039,0,FleshyPod,RealmReborn/Dungeon/D05Totorak
272,1040,423,Boss,RealmReborn/Dungeon/D06Haukke
14504,1040,422,Boss,RealmReborn/Dungeon/D06Haukke
14505,1040,0,Sentry,RealmReborn/Dungeon/D06Haukke
14506,1040,0,Handmaiden,RealmReborn/Dungeon/D06Haukke
14533,1041,1279,Boss,RealmReborn/Dungeon/D07Brayflox
1455,1042,1680,Boss,RealmReborn/Dungeon/D10StoneVigil
1461,1042,1677,Boss,RealmReborn/Dungeon/D10StoneVigil
14535,1042,1678,Boss,RealmReborn/Dungeon/D10StoneVigil
14536,1042,0,MaelstromVisual,RealmReborn/Dungeon/D10StoneVigil
14538,1043,557,Boss,RealmReborn/Dungeon/D13CastrumMeridianum
14539,1043,0,AddLaquearius,RealmReborn/Dungeon/D13CastrumMeridianum
14540,1043,0,AddSignifer,RealmReborn/Dungeon/D13CastrumMeridianum
14541,1043,2116,Boss,RealmReborn/Dungeon/D13CastrumMeridianum
14542,1043,2118,Boss,RealmReborn/Dungeon/D13CastrumMeridianum
14668,1043,0,AddMagitekColossus,RealmReborn/Dungeon/D13CastrumMeridianum
14450,1044,2134,Boss,RealmReborn/Dungeon/D14Praetorium
14451,1044,2135,Boss,RealmReborn/Dungeon/D14Praetorium
14452,1044,0,MagitekDeathClaw,RealmReborn/Dungeon/D14Praetorium
14453,1044,2136,Boss,RealmReborn/Dungeon/D14Praetorium
14454,1044,0,PhantomGaiusSide,RealmReborn/Dungeon/D14Praetorium
14455,1044,0,PhantomGaiusAdd,RealmReborn/Dungeon/D14Praetorium
14456,1044,0,TerminusEst,RealmReborn/Dungeon/D14Praetorium
207,1045,1185,Boss,RealmReborn/Trial/T01IfritN
208,1045,0,InfernalNail,RealmReborn/Trial/T01IfritN
246,1046,1801,Boss,RealmReborn/Trial/T02TitanN
1444,1046,0,GraniteGaol,RealmReborn/Trial/T02TitanN
1507,1046,0,TitansHeart,RealmReborn/Trial/T02TitanN
237,1047,0,Monolith,RealmReborn/Trial/T03GarudaN
238,1047,0,RazorPlumeP1,RealmReborn/Trial/T03GarudaN
239,1047,1644,Boss,RealmReborn/Trial/T03GarudaN
688,1047,0,RazorPlumeP2,RealmReborn/Trial/T03GarudaN
14587,1048,2137,Boss,RealmReborn/Trial/T04PortaDecumana
14588,1048,0,UltimaGaruda,RealmReborn/Trial/T04PortaDecumana
14589,1048,0,UltimaTitan,RealmReborn/Trial/T04PortaDecumana
14590,1048,0,GraniteGaol,RealmReborn/Trial/T04PortaDecumana
14591,1048,0,UltimaIfrit,RealmReborn/Trial/T04PortaDecumana
14592,1048,2137,Boss,RealmReborn/Trial/T04PortaDecumana
14593,1048,0,MagitekBit,RealmReborn/Trial/T04PortaDecumana
14594,1048,0,Aetheroplasm,RealmReborn/Trial/T04PortaDecumana
14017,1050,11238,Boss,Endwalker/Dungeon/D09AlzadaalsLegacy
14444,1050,11239,Boss,Endwalker/Dungeon/D09AlzadaalsLegacy
14445,1050,0,ArmoredDrudge,Endwalker/Dungeon/D09AlzadaalsLegacy
14457,1050,11241,Boss,Endwalker/Dungeon/D09AlzadaalsLegacy
14458,1050,0,ScarletTentacle,Endwalker/Dungeon/D09AlzadaalsLegacy
14459,1050,0,CyanTentacle,Endwalker/Dungeon/D09AlzadaalsLegacy
14497,1054,0,SoulVesselReal,Endwalker/Alliance/A14Naldthal
14545,1054,11277,Boss,Endwalker/Alliance/A13Azeyma
14546,1054,0,AzeymasHeat,Endwalker/Alliance/A13Azeyma
14547,1054,0,WardensFlame,Endwalker/Alliance/A13Azeyma
14548,1054,0,Sunstorm,Endwalker/Alliance/A13Azeyma
14549,1054,0,ProdigalSun,Endwalker/Alliance/A13Azeyma
14550,1054,11273,Boss,Endwalker/Alliance/A12Rhalgr
14551,1054,0,FistOfWrath,Endwalker/Alliance/A12Rhalgr
14552,1054,0,FistOfJudgment,Endwalker/Alliance/A12Rhalgr
14553,1054,0,LightningOrb,Endwalker/Alliance/A12Rhalgr
14554,1054,11294,Lion,Endwalker/Alliance/A10Lions
14555,1054,0,Lioness,Endwalker/Alliance/A10Lions
14556,1054,0,Lions,Endwalker/Alliance/A10Lions
14586,1054,11274,Boss,Endwalker/Alliance/A10RhalgrEmissary
14595,1054,11286,Boss,Endwalker/Alliance/A14Naldthal
14599,1054,0,SoulVesselFake,Endwalker/Alliance/A14Naldthal
14603,1054,11281,Boss,Endwalker/Alliance/A11Byregot
14604,1054,0,Avatar,Endwalker/Alliance/A11Byregot
3335,1062,3038,Boss,RealmReborn/Dungeon/D26Snowcloak
3337,1062,0,FrostBomb,RealmReborn/Dungeon/D26Snowcloak
3374,1062,0,Wandil,RealmReborn/Dungeon/D26Snowcloak
14711,1062,3040,Boss,RealmReborn/Dungeon/D26Snowcloak
14712,1062,0,Snowball2,RealmReborn/Dungeon/D26Snowcloak
14713,1062,3044,Boss,RealmReborn/Dungeon/D26Snowcloak
14714,1062,0,Icicle,RealmReborn/Dungeon/D26Snowcloak
3669,1063,0,LoyalDragonfly,RealmReborn/Dungeon/D29TheKeeperoftheLake
3670,1063,0,LoyalBiast,RealmReborn/Dungeon/D29TheKeeperoftheLake
3688,1063,3373,Boss,RealmReborn/Dungeon/D29TheKeeperoftheLake
3689,1063,0,CohortVanguard,RealmReborn/Dungeon/D29TheKeeperoftheLake
3695,1063,0,CohortLaquearius,RealmReborn/Dungeon/D29TheKeeperoftheLake
3696,1063,0,CohortEques,RealmReborn/Dungeon/D29TheKeeperoftheLake
3697,1063,0,CohortSecutor,RealmReborn/Dungeon/D29TheKeeperoftheLake
3698,1063,0,CohortSignifer,RealmReborn/Dungeon/D29TheKeeperoftheLake
3707,1063,0,MagitekGunshipAlt,RealmReborn/Dungeon/D29TheKeeperoftheLake
14631,1063,3369,Boss,RealmReborn/Dungeon/D29TheKeeperoftheLake
14632,1063,0,Astraea,RealmReborn/Dungeon/D29TheKeeperoftheLake
14633,1063,0,AuxiliaryCeruleumTank,RealmReborn/Dungeon/D29TheKeeperoftheLake
14634,1063,3374,Boss,RealmReborn/Dungeon/D29TheKeeperoftheLake
14635,1063,0,MirageDragonB,RealmReborn/Dungeon/D29TheKeeperoftheLake
14636,1063,0,MirageDragonA,RealmReborn/Dungeon/D29TheKeeperoftheLake
14637,1063,0,MirageDragonC,RealmReborn/Dungeon/D29TheKeeperoftheLake
14638,1063,0,MirageDragonD,RealmReborn/Dungeon/D29TheKeeperoftheLake
434,1064,0,Boss2,Heavensward/Dungeon/D02SohmAl
3727,1064,3791,Boss,Heavensward/Dungeon/D02SohmAl
3729,1064,3793,Boss,Heavensward/Dungeon/D02SohmAl
3730,1064,0,ChymeOfTheMountain,Heavensward/Dungeon/D02SohmAl
3732,1064,0,RheumOfTheMountain,Heavensward/Dungeon/D02SohmAl
3733,1064,0,BloodOfTheMountain,Heavensward/Dungeon/D02SohmAl
3734,1064,3798,Boss,Heavensward/Dungeon/D02SohmAl
4276,1064,0,LeftWingOfTragedy,Heavensward/Dungeon/D02SohmAl
4277,1064,0,RightWingOfInjury,Heavensward/Dungeon/D02SohmAl
5058,1064,0,DravanianHornet,Heavensward/Dungeon/D02SohmAl
3750,1065,3452,Boss,Heavensward/Dungeon/D03Aery
3751,1065,0,Leyak,Heavensward/Dungeon/D03Aery
3752,1065,0,BlackenedStatue,Heavensward/Dungeon/D03Aery
4420,1065,0,Rangda,Heavensward/Dungeon/D03Aery
14704,1065,3455,Boss,Heavensward/Dungeon/D03Aery
14706,1065,0,InflammableFumes,Heavensward/Dungeon/D03Aery
14794,1065,3458,Boss,Heavensward/Dungeon/D03Aery
14795,1065,0,TheSablePrice,Heavensward/Dungeon/D03Aery
14796,1065,0,Ahleh,Heavensward/Dungeon/D03Aery
14797,1065,0,Liegedrake,Heavensward/Dungeon/D03Aery
3365,1066,0,SerAdelphel,Heavensward/Dungeon/D04Vault
4174,1066,3849,Boss,Heavensward/Dungeon/D04Vault
4175,1066,0,VaultOstiary,Heavensward/Dungeon/D04Vault
4176,1066,0,VaultDeacon,Heavensward/Dungeon/D04Vault
4177,1066,0,BossP2,Heavensward/Dungeon/D04Vault
4178,1066,0,Brightsphere,Heavensward/Dungeon/D04Vault
4179,1066,3850,Boss,Heavensward/Dungeon/D04Vault
4180,1066,0,BossP2,Heavensward/Dungeon/D04Vault
4181,1066,0,AetherialTear,Heavensward/Dungeon/D04Vault
4182,1066,4142,Boss,Heavensward/Dungeon/D04Vault
4183,1066,0,DawnKnight,Heavensward/Dungeon/D04Vault
4184,1066,0,DuskKnight,Heavensward/Dungeon/D04Vault
4185,1066,0,HolyFlame,Heavensward/Dungeon/D04Vault
4198,1066,0,WhiteKnight,Heavensward/Dungeon/D04Vault
14620,1067,725,WhiskerwallKupdiKoop,RealmReborn/Trial/T08ThornmarchH
14621,1067,0,RuffletuftKuptaKapa,RealmReborn/Trial/T08ThornmarchH
14622,1067,0,FurryfootKupliKipp,RealmReborn/Trial/T08ThornmarchH
14623,1067,0,WoolywartKupquKogi,RealmReborn/Trial/T08ThornmarchH
14624,1067,0,PuklaPukiThePomburner,RealmReborn/Trial/T08ThornmarchH
14625,1067,0,PuksiPikoTheShaggysong,RealmReborn/Trial/T08ThornmarchH
14626,1067,0,PuknaPakoTheTailturner,RealmReborn/Trial/T08ThornmarchH
14627,1067,0,GoodKingMoggleMogXII,RealmReborn/Trial/T08ThornmarchH
14731,1069,11442,Boss,Endwalker/Variant/V01Sildihn
14732,1069,0,PowderKegRed,Endwalker/Variant/V01Sildihn
14751,1069,11387,Boss,Endwalker/Variant/V01Sildihn
14753,1069,0,Regret,Endwalker/Variant/V01Sildihn
14755,1069,0,AntiqueBoulder,Endwalker/Variant/V01Sildihn
14793,1069,0,PowderKegBlue,Endwalker/Variant/V01Sildihn
14694,1070,11382,Boss,Endwalker/Dungeon/D10Troia
14701,1070,11384,Boss,Endwalker/Dungeon/D10Troia
14789,1070,11372,Boss,Endwalker/Dungeon/D10Troia
14791,1070,0,Necroserf,Endwalker/Dungeon/D10Troia
14707,1072,0,Tangle,Endwalker/Extreme/Ex4Barbariccia
14798,1072,11398,Boss,Endwalker/Extreme/Ex4Barbariccia
14799,1072,0,BarbaricciaShadow,Endwalker/Extreme/Ex4Barbariccia
14800,1072,0,StiffBreeze,Endwalker/Extreme/Ex4Barbariccia
14757,1075,11387,NBoss,Endwalker/Criterion/C01ASS/C012Gladiator
14758,1075,0,NGladiatorMirage,Endwalker/Criterion/C01ASS/C012Gladiator
14759,1075,0,NHatefulVisage,Endwalker/Criterion/C01ASS/C012Gladiator
14760,1075,0,NRegret,Endwalker/Criterion/C01ASS/C012Gladiator
14762,1075,11393,NBoss,Endwalker/Criterion/C01ASS/C013Shadowcaster
14764,1075,0,NLaser,Endwalker/Criterion/C01ASS/C013Shadowcaster
14766,1075,0,NBeacon,Endwalker/Criterion/C01ASS/C013Shadowcaster
14768,1075,0,NBallOfFire,Endwalker/Criterion/C01ASS/C013Shadowcaster
14770,1075,0,NArcaneFont,Endwalker/Criterion/C01ASS/C013Shadowcaster
14834,1075,11369,NBoss,Endwalker/Criterion/C01ASS/C011Silkie
14835,1075,0,NSilkenPuff,Endwalker/Criterion/C01ASS/C011Silkie
14836,1075,0,NEasternEwer,Endwalker/Criterion/C01ASS/C011Silkie
15057,1075,11513,NBoss,Endwalker/Criterion/C01ASS/C010Trash
15058,1075,0,NOdqan,Endwalker/Criterion/C01ASS/C010Trash
15059,1075,11511,NBoss,Endwalker/Criterion/C01ASS/C010Trash
15060,1075,0,NSapria,Endwalker/Criterion/C01ASS/C010Trash
15061,1075,11514,NBoss,Endwalker/Criterion/C01ASS/C010Trash
15062,1075,11510,NBoss,Endwalker/Criterion/C01ASS/C010Trash
15063,1075,11506,NBoss,Endwalker/Criterion/C01ASS/C010Trash
15064,1075,11515,NBoss,Endwalker/Criterion/C01ASS/C010Trash
14817,1076,11393,SBoss,Endwalker/Criterion/C01ASS/C013Shadowcaster
14818,1076,0,SLaser,Endwalker/Criterion/C01ASS/C013Shadowcaster
14819,1076,0,SBeacon,Endwalker/Criterion/C01ASS/C013Shadowcaster
14820,1076,0,SBallOfFire,Endwalker/Criterion/C01ASS/C013Shadowcaster
14821,1076,0,SArcaneFont,Endwalker/Criterion/C01ASS/C013Shadowcaster
14837,1076,11369,SBoss,Endwalker/Criterion/C01ASS/C011Silkie
14838,1076,0,SSilkenPuff,Endwalker/Criterion/C01ASS/C011Silkie
14839,1076,0,SEasternEwer,Endwalker/Criterion/C01ASS/C011Silkie
14864,1076,11387,SBoss,Endwalker/Criterion/C01ASS/C012Gladiator
14865,1076,0,SGladiatorMirage,Endwalker/Criterion/C01ASS/C012Gladiator
14866,1076,0,SHatefulVisage,Endwalker/Criterion/C01ASS/C012Gladiator
14867,1076,0,SRegret,Endwalker/Criterion/C01ASS/C012Gladiator
15066,1076,11513,SBoss,Endwalker/Criterion/C01ASS/C010Trash
15067,1076,0,SOdqan,Endwalker/Criterion/C01ASS/C010Trash
15068,1076,11511,SBoss,Endwalker/Criterion/C01ASS/C010Trash
15069,1076,0,SSapria,Endwalker/Criterion/C01ASS/C010Trash
15070,1076,11514,SBoss,Endwalker/Criterion/C01ASS/C010Trash
15071,1076,11510,SBoss,Endwalker/Criterion/C01ASS/C010Trash
15072,1076,11506,SBoss,Endwalker/Criterion/C01ASS/C010Trash
15073,1076,11515,SBoss,Endwalker/Criterion/C01ASS/C010Trash
14826,1082,11440,Boss,Endwalker/Savage/P5SProtoCarbuncle
14827,1082,0,Jaws,Endwalker/Savage/P5SProtoCarbuncle
14828,1082,0,JumpMarker,Endwalker/Savage/P5SProtoCarbuncle
14829,1082,0,LivelyBait,Endwalker/Savage/P5SProtoCarbuncle
14903,1084,11381,Boss,Endwalker/Savage/P6SHegemone
15065,1084,0,PolySquare,Endwalker/Savage/P6SHegemone
15083,1084,0,Parasitos,Endwalker/Savage/P6SHegemone
14893,1086,11374,Boss,Endwalker/Savage/P7SAgdistis
14894,1086,0,ForbiddenFruitBull,Endwalker/Savage/P7SAgdistis
14895,1086,0,ForbiddenFruitBird,Endwalker/Savage/P7SAgdistis
14896,1086,0,ForbiddenFruitMinotaur,Endwalker/Savage/P7SAgdistis
14897,1086,0,ImmatureIo,Endwalker/Savage/P7SAgdistis
14898,1086,0,ImmatureStymphalide,Endwalker/Savage/P7SAgdistis
14899,1086,0,ImmatureMinotaur,Endwalker/Savage/P7SAgdistis
14900,1086,0,BridgeDestroyer,Endwalker/Savage/P7SAgdistis
15065,1086,0,BullTetherSource,Endwalker/Savage/P7SAgdistis
15049,1088,11399,Boss,Endwalker/Savage/P8S1Hephaistos
15052,1088,0,Gorgon,Endwalker/Savage/P8S1Hephaistos
15053,1088,0,IllusoryHephaistosIntermission,Endwalker/Savage/P8S1Hephaistos
15054,1088,0,IllusoryHephaistosSnakes,Endwalker/Savage/P8S1Hephaistos
15056,1088,0,Suneater,Endwalker/Savage/P8S1Hephaistos
15077,1088,11399,Boss,Endwalker/Savage/P8S2Hephaistos
15078,1088,0,IllusoryHephaistosMovable,Endwalker/Savage/P8S2Hephaistos
15079,1088,0,IllusoryHephaistosLanes,Endwalker/Savage/P8S2Hephaistos
15756,1096,12057,Boss,Endwalker/Extreme/Ex5Rubicante
15758,1096,0,RubicanteMirage,Endwalker/Extreme/Ex5Rubicante
15759,1096,0,CircleOfPurgatoryTriange,Endwalker/Extreme/Ex5Rubicante
15760,1096,0,CircleOfPurgatorySquare,Endwalker/Extreme/Ex5Rubicante
15761,1096,0,GreaterFlamesent,Endwalker/Extreme/Ex5Rubicante
15762,1096,0,FlamesentNS,Endwalker/Extreme/Ex5Rubicante
15763,1096,0,FlamesentSS,Endwalker/Extreme/Ex5Rubicante
15764,1096,0,FlamesentNC,Endwalker/Extreme/Ex5Rubicante
15765,1096,0,CircleOfPurgatoryInner,Endwalker/Extreme/Ex5Rubicante
15766,1096,0,CircleOfPurgatoryMiddle,Endwalker/Extreme/Ex5Rubicante
15767,1096,0,CircleOfPurgatoryOuter,Endwalker/Extreme/Ex5Rubicante
15768,1096,0,CircleOfPurgatoryFireball,Endwalker/Extreme/Ex5Rubicante
14705,1097,10308,Boss,Endwalker/Dungeon/D11LapisManalis
15074,1097,11995,Boss,Endwalker/Dungeon/D11LapisManalis
15075,1097,0,FearsomeFlotsam,Endwalker/Dungeon/D11LapisManalis
15586,1097,0,Caladrius,Endwalker/Dungeon/D11LapisManalis
15614,1097,11992,Boss,Endwalker/Dungeon/D11LapisManalis
15615,1097,0,WildBeasts1,Endwalker/Dungeon/D11LapisManalis
15616,1097,0,WildBeasts2,Endwalker/Dungeon/D11LapisManalis
15617,1097,0,WildBeasts4,Endwalker/Dungeon/D11LapisManalis
15618,1097,0,WildBeasts3,Endwalker/Dungeon/D11LapisManalis
15619,1097,0,WildBeasts,Endwalker/Dungeon/D11LapisManalis
15620,1097,0,IcyCrystal,Endwalker/Dungeon/D11LapisManalis
15702,1097,12078,Boss,Endwalker/Dungeon/D11LapisManalis
16031,1097,12245,Boss,Endwalker/Dungeon/D11LapisManalis
15700,1099,12240,Boss,Endwalker/DeepDungeon/EurekaOrthos
15701,1099,0,PachypodiumMine,Endwalker/DeepDungeon/EurekaOrthos
15991,1100,12261,Boss,Endwalker/DeepDungeon/EurekaOrthos
15992,1100,0,ClonedShieldDragon,Endwalker/DeepDungeon/EurekaOrthos
15770,1101,12242,Boss,Endwalker/DeepDungeon/EurekaOrthos
15771,1101,0,DarkWanderer,Endwalker/DeepDungeon/EurekaOrthos
15645,1102,12263,Boss,Endwalker/DeepDungeon/EurekaOrthos
15646,1102,0,BitingWind,Endwalker/DeepDungeon/EurekaOrthos
15772,1103,12265,Boss,Endwalker/DeepDungeon/EurekaOrthos
15773,1103,0,Cacophony,Endwalker/DeepDungeon/EurekaOrthos
15777,1104,12267,Boss,Endwalker/DeepDungeon/EurekaOrthos
15778,1104,0,BallOfLevin,Endwalker/DeepDungeon/EurekaOrthos
15643,1105,12246,Boss,Endwalker/DeepDungeon/EurekaOrthos
15644,1105,0,AllaganCrystal,Endwalker/DeepDungeon/EurekaOrthos
15640,1106,12247,Boss,Endwalker/DeepDungeon/EurekaOrthos
15641,1106,0,WeaponsDrone,Endwalker/DeepDungeon/EurekaOrthos
15651,1107,12102,Boss,Endwalker/DeepDungeon/EurekaOrthos
15652,1107,0,InterceptorEgg,Endwalker/DeepDungeon/EurekaOrthos
15653,1107,0,InterceptorCube,Endwalker/DeepDungeon/EurekaOrthos
15654,1107,0,InterceptorOrb,Endwalker/DeepDungeon/EurekaOrthos
15900,1107,0,OnionKnightDemiclone,Endwalker/DeepDungeon/EurekaOrthos
3714,1109,3923,Boss,Heavensward/Dungeon/D05GreatGubalLibrary
3715,1109,3925,Boss,Heavensward/Dungeon/D05GreatGubalLibrary
3716,1109,3930,Boss,Heavensward/Dungeon/D05GreatGubalLibrary
3717,1109,0,Biblioklept,Heavensward/Dungeon/D05GreatGubalLibrary
3718,1109,0,Bibliomancer,Heavensward/Dungeon/D05GreatGubalLibrary
3719,1109,0,Bibliophile,Heavensward/Dungeon/D05GreatGubalLibrary
3748,1109,0,TheEverlivingBibliotaph,Heavensward/Dungeon/D05GreatGubalLibrary
3749,1109,0,AbyssalLance,Heavensward/Dungeon/D05GreatGubalLibrary
3781,1109,0,Voidsphere,Heavensward/Dungeon/D05GreatGubalLibrary
3798,1109,0,DemonTome,Heavensward/Dungeon/D05GreatGubalLibrary
4279,1109,0,Page64,Heavensward/Dungeon/D05GreatGubalLibrary
4292,1109,0,WhaleOil,Heavensward/Dungeon/D05GreatGubalLibrary
4293,1109,0,TomeWind,Heavensward/Dungeon/D05GreatGubalLibrary
3735,1110,3818,Boss,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
3736,1110,0,MagitekTurretI,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
3737,1110,0,MagitekTurretII,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
3738,1110,3821,Boss,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
3932,1110,0,ClockworkHunter,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
15779,1110,0,Igeyorhm,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
15780,1110,2143,Boss,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
15781,1110,0,FrozenStar,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
15782,1110,0,BurningStar,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
15783,1110,3823,Boss,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
15784,1110,0,FrozenStar,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
15785,1110,0,BurningStar,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
15786,1110,0,IgeyorhmsShade,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
15787,1110,0,LahabreasShade,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
15788,1110,0,ArcaneSphere,Heavensward/Dungeon/D06TheAetherochemicalResearchFacility
5372,1111,4805,Boss,Heavensward/Dungeon/D11Antitower
5373,1111,0,PoroggoChoirtoad,Heavensward/Dungeon/D11Antitower
5374,1111,0,Chirp,Heavensward/Dungeon/D11Antitower
5378,1111,4813,Boss,Heavensward/Dungeon/D11Antitower
5600,1111,0,Calca,Heavensward/Dungeon/D11Antitower
5601,1111,0,Brina,Heavensward/Dungeon/D11Antitower
5602,1111,0,Calca1,Heavensward/Dungeon/D11Antitower
5603,1111,0,Brina1,Heavensward/Dungeon/D11Antitower
15746,1111,4808,Boss,Heavensward/Dungeon/D11Antitower
15747,1111,0,Stardust,Heavensward/Dungeon/D11Antitower
434,1112,0,Poqhiraj,Heavensward/Dungeon/D13SohrKhai
5468,1112,4952,Boss,Heavensward/Dungeon/D13SohrKhai
5469,1112,0,DarkCloud,Heavensward/Dungeon/D13SohrKhai
5470,1112,0,PrayerWall,Heavensward/Dungeon/D13SohrKhai
5627,1112,4943,Boss,Heavensward/Dungeon/D13SohrKhai
