Id,Name
5881,Earth Breath
5882,Earth Breath
5883,Ice Storm
5884,Ice Storm
5885,Chainsaw
5886,Chainsaw
5887,Sanctified Holy
5888,Holy Edge
5889,Shrouded Holy
5890,Holy Blur
5892,Geothermal Flatulence
5893,Geothermal Flatulence
5894,Old
5895,Old
5897,Twin Bolt
5898,Downburst
5899,Downburst
5901,Blissful Spear
5902,Blissful Spear
5903,Blissful Spear
5904,Blissful Spear
5905,Blissful Spear
5906,Blissful Spear
5912,attack
5913,Chain Mine
5917,Just Chilling
5929,attack
5936,_rsv_47885_-1_1_0_0_SE2DC5B04_EE2DC5B04
5937,Blizzard III
5938,Flare
5939,Flare
5940,Whelming Loss
5941,Emptiness
5942,Nihility
5943,Rustling Wind
5944,Ancient Aero
5952,??:??????:??????:????:??????
5953,Lightning Bolt
5954,Lightning Bolt
5957,Sword Dance
5958,Sword Dance
5962,Magitek Cannon
5963,Magitek Cannon
5970,Explosion
5971,Explosion
5973,Hellstorm
5974,Autumn Ball
5978,Hawk Blaster
5979,Hawk Blaster
5980,Thermobaric Explosive
5981,Big Burst
5982,Ceruleum Refill
5985,Dragon Spirit
5986,Dragon Spirit
5987,Aetherial Ray
5988,Aetherial Ray
5989,Atomic Ray
5990,Atomic Ray
5991,??:???????????????????:RTI1:??1
5992,Landwaker
5993,Jagged Edge
5994,Falling Rock
5995,Falling Rock
5997,Bahamut's Favor
5998,Exaflare
6000,Dark Vortex
6001,Ring of Chaos
6002,Disquiet
6003,Cross of Chaos
6004,Vertical Plunge
6005,Bloody Puddle
6006,Lindwurm's Water III
6007,Bloody Puddle
6008,Tyrant's Flare II
6009,Mystic Flame
6019,Sacrifice
6020,Burn
6021,Rail of the Rat
6022,Immolate
6023,Rail of the Rooster
6024,Unrelenting
6025,Unrelenting
6026,Crush Helm
6027,Crush Weapon
6028,Crush Weapon
6029,Embrace
6030,Embrace
6031,Embrace
6033,Heavenly Subjugation
6040,Earth Shaker
6041,Earth Shaker
6042,the Word
6043,the Word
6044,Maverick
6045,Maverick
6046,Dismount
6047,Dread Tide
6048,Dread Tide
6049,Manusya Blizzard III
6050,Chill
6051,Light Pillar
6052,Light Pillar
6055,Massacre Elegy
6056,Horde Lullaby
6057,Ode of the Underfoot
6058,Massacre Elegy
6059,Inhale
6060,?????
6061,Ronkan Bind III
6062,Ronkan Bind III
6063,Ink
6064,Ink
6065,Sunbeam
6066,Saintly Beam
6067,Acid Rain
6068,Acid Rain
6069,Head On
6070,Head On
6071,Diabolic Headlamp
6073,Flash Torrent
6074,Flash Torrent
6075,Flash Torrent
6076,Flash Torrent
6077,Repay
6078,the Price
6079,Flash Fire
6080,Flash Fire
6081,Twofold Tempest
6082,Flash Gale
6083,Downpour
6084,Massive Impact
6085,Earthquake
6086,Bitter Chill
6087,Blizzard Blitz
6088,Frigid Ring
6089,Blizzard Blitz
6090,Thrumming Thunder III
6091,Thrumming Thunder
6092,Fustuarium
6093,Shockwave
6094,Wave Cannon
6095,Wave Cannon
6096,Pulse Wave
6097,Gravitational Wave
6098,Gravitational Wave
6099,Gravitas
6100,Gravitas
6101,Vitrophyre
6102,Vitrophyre
6103,Ave Maria
6104,Ave Maria
6105,the Path of Light
6106,the Path of Light
6107,the River of Light
6108,the River of Light
6109,Explosive Theorem
6110,Meteor
6111,Atomic Impact
6112,Meteor
6113,Comet
6114,Meteor
6352,Volcanic Drop
6353,Volcanic Debris
6358,Wings of Destruction
6359,Wings of Destruction
6360,Trine
6361,Trine
6362,Trine
6363,Trine
6364,Timely Teleport
6365,Hundredfold Havoc
6366,Hundredfold Havoc
6367,Gale Force
6368,Gale Force
6369,Ominous Wind
6370,Ominous Wind
6371,Vacuum Blade
6372,Vacuum Blade
6373,Aratama
6374,Aratama
6375,Aratama
6376,Aratama
6380,Aratama
6381,Aratama
6385,Intemperate Will
6386,Intemperate Will
6387,Indolent Will
6388,Indolent Will
6389,Absolute Authority
6390,Allagan Flare
6391,Flare Star
6392,Flare Star
6394,Forbidden Arts
6395,Surging Flood
6396,Demonic Wave
6398,Twinbite
6399,Rock Hard
6400,Windfang
6401,Wicked Tornado
6402,Thermal Gust
6403,Crimson Cyclone
6406,Freefire
6407,Freefire
6408,Viscous Aetheroplasm
6409,Viscous Aetheroplasm
6413,Hydrowave
6414,Tributary
6415,Flames
6418,Waxing Grudge
6419,Waxing Grudge
6420,Waning Grudge
6421,Waning Grudge
6422,Dance of the Dead
6423,Rogue Wave
6425,Tidal Shift
6426,Upwell
6427,Ivy Fetters
6428,Ivy Fetters
6429,Dispersivity
6430,Dispersivity
6440,Reverse Time Eruption
6441,Time Eruption
6442,Time Bomb
6443,Time Bomb
6444,Eruption
6445,Eruption
6448,????
6449,Gust Front
6450,Death Strike
6451,Death Strike
6452,Pulverize
6453,Pulverize
6454,Triboelectricity
6455,Triboelectricity
6456,Explosive Flare
6457,Ignite
6458,Whitewater
6459,Whitewater
6460,_rsv_47909_-1_1_0_0_SE2DC5B04_EE2DC5B04
6461,Briny Cannonade
6463,Magnetic Genesis
6464,Magnetic Genesis
6465,Heavy Weight
6466,Rake
6469,Rake
6470,Rake
6471,Mangle
6472,Tail Swing
6473,Rush
6474,Fire Breath
6475,Flaming Recoil
6476,Rush
6477,Sweeping Flames
6478,Mangle
6479,Flaming Recoil
6481,Protean Wave
6482,Upwell
6483,Tremblor
6484,Tremblor
6485,Quake
6486,Intimidation
6487,Cold Fog
6488,Cold Fog
6489,White Death
6490,Frigid Needle
6491,Fog Plume
6492,Shardstrike
6493,Shardstrike
6494,Taproot
6495,Taproot
6498,Landslip
6499,Landslip
6500,Unshower
6501,Quagmire
6502,Mudrain
6503,Quagmire
6504,All-mighty Flames
6505,Scathing Net
6506,All-consuming Flames
6507,Rekindle
6508,Hotspot
6509,Hotspot
6510,_rsv_47859_-1_1_0_0_SE2DC5B04_EE2DC5B04
6511,Stray Flames
6512,_rsv_47862_-1_1_0_0_SE2DC5B04_EE2DC5B04
6513,Stray Spray
6514,Skyrending Swing
6515,Cyclone
6516,Earthquake
6517,Earthquake
6518,_rsv_47875_-1_1_0_0_SE2DC5B04_EE2DC5B04
6519,Knock Down
6520,Knock Down
6521,Knock Down
6524,_rsv_47878_-1_1_0_0_SE2DC5B04_EE2DC5B04
6525,Big Bang
6526,Big Bang
6527,Big Bang
6528,_rsv_47865_-1_1_0_0_SE2DC5B04_EE2DC5B04
6529,Azure Wings
6530,Azure Wings
6531,Crimson Wings
6532,Crimson Wings
6533,Extinguishment
6534,Stygian Maw
6535,Bloodied Maw
6536,Bloodied Maw
6537,Earth Shaker
6538,Earth Shaker
6539,Time Immemorial
6540,Time Immemorial
6541,Controlled Explosion
6542,Explosion
6543,Unmitigated Explosion
6544,Apocalyptic Explosion
6545,Storage Violation
6546,Storage Violation
6547,Storage Violation Obliteration
6548,Critical Storage Violation
6549,Flame Thrower
6711,Flame Thrower
6712,Afterburner
6713,Afterburner
6714,_rsv_47871_-1_1_0_0_SE2DC5B04_EE2DC5B04
6715,Shockwave
6716,_rsv_47863_-1_1_0_0_SE2DC5B04_EE2DC5B04
6717,Gekko
6718,Gekko
6719,Kasha
6720,Kasha
6721,Seasplitter
6722,Seasplitter
6723,Seasplitter
6724,Seasplitter
6725,Seasplitter
6726,Seasplitter
6727,??
6728,Sniper Cannon
6729,Floodlight
6730,High-powered Sniper Cannon
6731,Spotlight
6732,Optimized Fire III
6733,Optimized Fire III
6734,Cosmo Meteor
6735,Optimized Meteor
6736,Ion Efflux
6737,Ion Efflux
6738,Oversampled Wave Cannon
6739,Oversampled Wave Cannon
6742,Wave Cannon
6743,Wave Cannon
6744,Critical Synchronization Bug
6745,Critical Synchronization Bug
6746,Critical Overflow Bug
6747,Critical Overflow Bug
6748,Critical Performance Bug
6749,Critical Underflow Bug
6750,Latent Defect
6751,Latent Performance Defect
6752,Cascading Latent Defect
6753,Latent Performance Defect
6754,Cascading Latent Defect
6755,Patch
6756,Patch
6765,Hells' Gate
6766,Chilling Draft
6767,Ancient Blizzard
6791,the Storm Within
6792,the Storm Without
6793,Wave Cannon
6794,Condensed Wave Cannon Kyrios
6795,Diffuse Wave Cannon Kyrios
6796,Diffuse Wave Cannon Kyrios
6797,Ekpyrosis
6799,Freezing Missile
6802,Wild Fire Beam
6804,Freezing Missile
6805,Great Typhoon
6806,Great Typhoon
6807,Great Typhoon
6808,Great Typhoon
6809,Great Typhoon
6810,Great Typhoon
6811,Great Typhoon
6812,Great Typhoon
6813,Fortune-blade Sigil
6814,Fortune-blade Sigil
6815,Fortune-blade Sigil
6816,Calamity-blade Sigil
6817,Serpent Descending
6818,Serpent Descending
6819,Serpent's Fang
6820,Serpent's Fang
6821,Serpent's Jaws
6822,Serpent's Jaws
6823,Karmic Curse
6824,Karmic Curse
6825,Shockwave
6826,Auralight
6827,Auralight
6828,Holy II
6829,Westward March
6830,Auralight
6831,Auralight
6832,??
6833,Searchlight
6834,Hallowed Bolt
6835,Crush Weapon
6836,Ray of Light
6837,Scalding Tank
6839,Astral Rays
6840,Unlucky Lot
6841,Captivity
6842,Unlucky Lot
6843,Bright Aurora
6844,Dark Aurora
6845,Shooting Star
6846,attack
6851,Magitek Missile
6852,Link-strike
6853,Divine Ruination
6854,Hallowed Bolt
6855,Hallowed Bolt
6857,Squish and Flick
6858,Squish and Flick
6860,attack
6861,Crush Helm
6862,Crush Armor
6863,Sanctified Blizzard IV
6864,Ghastly Grasp
6865,Hallowed Bolt
6866,Divine Ruination
6874,Legendary Imbas
6875,Sky-high Drive
6876,Tartarean Thunder
6878,Darkblight
6879,Darkblight
6880,Massive Explosion
6881,Fatal Current
6885,Infernal Howl
6886,Interference
6887,Interference
6888,Heretic's Fork
6889,Heretic's Fork
6890,Executioner's Sword
6891,Executioner's Sword
6892,Deathly Ray
6893,Deathly Ray
6894,Hydrovent
6896,Typhoon Wing
6897,Typhoon Wing
6898,Exegesis
6899,Exegesis
6900,Burst
6901,Judged
6902,Inescapable Illumination
6903,Found Wanting
6904,Divine Diminuendo
6905,Divine Diminuendo
6908,Sanctified Staccato
6909,Sanctified Staccato
6910,Holy Water
6911,Targeted Quake
6912,Electrothermia
6913,Wood's Embrace
6914,Void Water IV
6915,Leafstorm
6916,Dense Planting
6917,War and Pease
6918,Sparkling Intensifies
6920,Drop of Light
7138,Fey Blessing
7140,Fey Illumination
7187,Glittering Emerald
7188,Gust
7189,Glittering Emerald
7190,Glittering Emerald
7191,Radiant Aegis
7192,Wind Blade
7193,Wind Blade
7194,Slipstream
7195,Slipstream
7196,Earthen Armor
7422,God Ray
7423,God Ray
7424,God Ray
7425,Explosion
7426,Duel Descent
7427,Soul and Body
7428,Soul and Body
7429,Dream of the Rood
7430,Dream of the Rood
7431,Soul and Body
7432,Soul and Body
7433,Holy Trinity
7434,Guiding Light
7435,Broken Faith
7436,Shadow Spread
7437,Double Misdirect
7438,Laserblade
7439,Allagan Thunder
7440,Temporal Paradox
7442,Bomb Out
7443,Dark Nova
7444,Vice of Greed
7445,Overwhelming Force
7446,Aetherial Pull
7447,Hoard Wealth
7448,Suspended Stone
7449,Falling Rock
7452,Tidal Wave
7453,Wind Slash
7459,Tidal Roar
7461,Awesome Splash
7462,Maelstrom
7463,Tidalspout
7464,Hydrobomb
7465,Hot Water
7466,Boiled Alive
7467,Spilling Wave
7468,Rip Current
7469,Backbreaking Wave
7470,Rock Fall
7471,Paranormal Activity
7473,Sanctified Quake III
7478,Monstrosity
7479,Merciless Left
7480,Sparking Current
7481,Goblibra
7482,Static Filament
7483,Haste
7498,Pyric Circle
7499,Pulse of the Land
7500,Force of the Land
7501,Weight of the Land
7502,Landslide
7503,Weight of the World
7504,Avalanche Axe
7505,Void Miasma
7506,Unholy Darkness
7507,Quietus
7508,Shadowflame
7509,Hell Wind
7511,Endangered Flare
7515,Sonic Arrow
7516,Silver Stake
7517,Divine Diminuendo
7519,Massive Landslide
7520,Earthen Fury
7521,Dwarven Discharge
7522,Tartarean Flame
7523,Ancient Tornado
7524,Water IV of the Seventh Dawn
7525,Tornado of the Seventh Dawn
7526,Water IV of the Seventh Dawn
7527,Plunging Wave
7528,Nether Blast
7529,Tsunami
7530,Flagrant Fire III
7531,Paradoxum
7532,Dark
7533,Broken World
7534,Meltdown
7535,Shadow Spread
7536,??????
7543,Mortal Flame
7544,Otherworldly Heat
7545,Energy Blast
7546,Incendiary Saturation Bombing
7547,Radiate Heat
7548,Incendiary Bombing
7549,Automatic Cannon
7550,Energy Dispersal
7551,attack
7552,Laser Sight
7553,Short-range Missile
7554,Short-range Missile
7555,Shocking Discharge
7559,Anti-personnel Missile
7560,Anti-materiel Missile
7561,Whipwind
7562,Almighty Judgment
7564,Ordained Motion
7565,Ordained Stillness
7566,Timeless Sentence
7568,Scattered Magic
7569,Air-to-surface Energy
7572,Ballistic Impact
7573,Shrapnel Impact
7574,Hyperdrive
7575,Lock On
7582,Laser Sight
7583,Energy Ring
7584,Energy Ring
7585,Energy Ring
7586,Energy Ring
7587,Peacefire
7588,Irresistible Pull
7590,Thorns
7591,Downburst
7592,Shapeshifting Supercell
7593,Heat Burst
7594,Delta Fire III
7595,Heat Bond
7596,Downburst
7597,Sinblaze
7598,Spike of Flame
7599,Spike of Flame
7600,Ruby Sphere
7601,Bradamante
7603,Judgment Jolt
7604,Chaos Strike
7605,Stepped Leader
7606,Judgment Jolt
7607,Chain Lightning
7608,Terrible Hammer
7609,Terrible Blade
7612,Betwixt Worlds
7613,Betwixt Worlds
7614,Betwixt Worlds
7615,Betwixt Worlds
7616,Paper Cut
7617,Sungrace
7618,Sungrace
7619,Sungrace
7620,Moongrace
7621,Moongrace
7622,Moongrace
7623,attack
7624,Unjoined Aspect
7625,Magitek Spark
7626,Fortius
7627,Advanced Death Ray
7628,??
7629,Reflected Biting Frost
7630,Reflected Driving Frost
7631,Reflected Axe Kick
7632,Reflected Scythe Kick
7633,Reflected Hallowed Wings
7634,Reflected Hallowed Wings
7635,Reflected Hallowed Wings
7636,Reflected Frost Armor
7637,Reflected Shining Armor
7638,Reflected Drachen Armor
7639,Bright Pulse
7640,Hypercharged Light
7641,Ancient Holy
7642,Bright Hunger
7643,Lightsteep
7644,Pure Crystal
7645,Skyfall
7646,Karmic Drain
7648,Silver Scourge
7651,Air Bump
7655,Hateful Miasma
7656,Endless Ice Age
7657,Forcible Difreeze
7658,Akh Morn
7659,Chilling Chain
7663,Thorns
7665,Beastly Fury
7666,Empty Flood
7667,Joyless Dragonsong
7668,Shockwave
7669,Heavy Hitter
7670,Blinding Light
7671,Unmitigated Explosion
7672,Big Burst
7679,Nine Ivies
7692,Papercutter
7694,Unconventional Voltage
7695,Infantry Deterrent
7696,Leveling Missile
7697,Howling Agony
7698,Chemical Burn
7699,Fire IV
7700,Thunder IV
7701,Aero IV
7702,Warped Light
7703,Alexandrian Thunder III
7706,?????�?????
7707,Rain of Fire
7708,Ekpyrosis
7710,Life's Last Song
7714,Incendiary Barrage
7715,Surface Missile
7716,Occult Missile
7717,High-order Explosive Blast
7718,Homing Laser
7721,Relentless Spiral
7800,MRV Missile
7801,Tail Missile
7802,Call Beast
7803,Off My Lawn
7804,Burn
7805,False Demon Eye
7809,Laser Shower
7810,Flames' Revelation
7811,Frosting Fracas
7812,Absolute Flash
7813,?????
7814,Holy
7815,Radiant Braver
7816,Meteor
7817,Brimstone Earth
7818,Deluge of Death
7819,Season of Earth
7820,Stock Break
7823,Uplift
7824,Alpha Stone
7825,Groundbreaker
7826,Groundbreaker
7830,Dark II
7831,Ruthless Bombardment
7846,Grand Crossflame
7847,Tridirectional Flame
7861,attack
7866,Burst II
7867,Auroral Wind
7868,High-order Explosive Blast
7872,Optimal Play
7873,Queen's Shot
7874,Queen's Justice
7875,Queen's Justice
7876,Gunnhildr's Blades
7877,Northswain's Glow
7878,Heaven's Wrath
7879,Splat
7880,Splat
7881,Splat
7882,Sea Shanty
7883,Sea Shanty
7884,Deluge of Darkness
7885,Arcane Reaction
7886,Timeless Spite
7887,Earth-shattering Particle Beam
7888,Rejuvenating Balm
7889,Heavy Wide-angle Particle Beam
7890,Condensed Wide-angle Particle Beam
7891,Void Mortar
7892,Empty Shadow
7893,Bad Vibrations
7894,Evil Seed
7895,Particle Beam
7899,Utter Immolation
7900,Cold Shock
7901,Flames of Bozja
7907,Voidwhorl
7908,Indigo Woe
7909,Throne of Shadow
7910,Distant Scream
7918,Emerald Crusher
7919,Pulse Laser
7921,Tertius Terminus Est
7926,Divide et Impera
7927,Shining Blade
7928,Straightforward Thunder II
7929,Glacier Splitter
7930,Sinbound Fire III
7931,Sinsmite
7932,Sinsight
7933,Burn Mark
7934,Raging Winds
7936,Tachi: Yukikaze
7937,Tachi: Kasha
7938,Weight of Fortune
7939,Great Whirlwind
7940,Canyon
7941,Poison Trap
7942,Cost of Living
7943,Thunder IV
7944,Devastating Bolt
7945,Devastating Bolt
7946,Meaty Slice
7947,Aetheronecrosis
7948,Swirling Miasma
7949,Bedrock Uplift
7950,Trapped under Ice
7951,Mini
7952,Missile Salvo
7953,Shock Missile
7954,Multi-missile
7955,Homing Laser
7956,Divine Favor
7957,Burst
7958,Flood Ray
7959,attack
7960,Diamond Rain
7961,Photon Burst
7962,Diamond Shrapnel
7964,Temporary Current
7965,Conflag Strike
7966,Ferostorm
7967,Judgment Jolt
7968,Formless Judgment
7969,Formless Judgment
7971,Calamitous Cry
7972,Pulse of the Land
7973,Falling Rock
7974,Weight of the World
7975,Dark Blizzard III
7976,Return IV
7977,Maelstrom
7978,Quicken
7979,Slow
7980,Apocalypse
7981,Black Tide
7984,Coronach
7986,Ground-razing Particle Beam
7987,Heated Blast
7988,Searing Blast
7989,Chill Blast
7990,Freezing Blast
8645,Divide Et Impera
8646,Forked Fury
8647,Hemitheos's Fire IV
8648,Empty Hate
8649,Flames of the Falling Order
8650,_rsv_47907_-1_1_0_0_SE2DC5B04_EE2DC5B04
8651,Thrum of Discord
8652,Quietus
8653,Dark Aero III
8654,Massive Explosion
8655,Giga Tempest
8656,Ruination
8658,Alpha Wind
8660,Distant Clap
8663,Ballistic Impact
8664,Bladestorm
8665,Left-arm Wave
8666,Right-arm Ray
8672,2-tonze Magitek Missile
8673,Ground-to-ground Ballistic
8674,Lunar Flare
8676,Lightning Bolt
8677,Magical Interference
8678,Darker Note
8679,Lighter Note
8680,White Dissonance
8681,Black Dissonance
8682,Transference
8683,Transference
8685,Riot of Magic
8686,Seed of Magic Beta
8696,Magic Artillery Alpha
8697,Magic Artillery Beta
8698,Wipe: White
8699,Wipe: Black
8700,Shock: White
8701,Shock: Black
8702,Sublime Transcendence
8703,attack
8704,Crash: White
8705,Vortex
8706,Manipulate Energy
8707,Energy Sphere
8711,Ruinous Pseudomen
8712,Explosion
8713,Pillar of Shamash
8714,Aetherial Ray
8715,Pillar of Shamash
8720,Hyperdimensional Slash
8721,Heavensflame
8722,Shockwave
8723,Gigaflare's Edge
8724,Exaflare's Edge
8725,Ice of Ascalon
8726,Trinity
8727,Trinity
8728,Screes of Fury
8729,Wave: White
8730,Wave: Black
8734,Giga Tempest
8736,Ignis Est
8737,Ventus Est
8738,Ballistic Impact
8739,Surface Missile
8741,Turbine
8742,Pyroclysm
8743,Buffet
8746,Nihility's Song
8748,Smelting
8749,Weal of Stone
8760,Vitriol
8761,Evil Emission
8765,Chaotic Undercurrent
8766,Chaotic Undercurrent
8769,Cosmic Kiss
8771,Cosmic Kiss
8777,Electromagnetic Release
8778,Dynamic Scrapline
8779,Surface Missile
8784,Cruelty
8785,Wildfire Crucible
8789,Advanced Death IV
8790,Light Pseudopillar
8791,Diabolic Gate
8792,Airborne Explosion
8793,Airborne Explosion
8794,Bombardment
8796,Manusya Blizzard III
8797,Skineater Surge
8799,True Aero IV
8800,Befoulment
8802,Slender Spines
8803,Alexandrian Quake III
8804,Heavy Impact
8805,Heavy Impact
8806,Heavy Impact
8807,Heavy Impact
8809,the Dragon's Rage
8810,Vengeful Flame
8811,Phlegethon
8815,Explosion
8816,Styx
8817,Bouncing Bomb
8818,Self-destruct
8819,Dichroic Spectrum
8820,Echoes
8823,Trounce
8825,Phantom Pain
8826,Coffin Scratch
8827,Pater Patriae
8829,Omnidimensional Onslaught
8831,Season of Water
8832,Great Typhoon
8836,Venomous Scourge
8837,Lava Mekhane
8838,Saltwater Shot
8839,Mammoth Bolt
8840,Acid Pinax
8841,Lava Pinax
8842,Well Pinax
8843,Levinstrike Pinax
8844,Partial Immolation
8845,Akh Morn
8846,Nine Nights
8847,Hemitheos's Dark IV
8855,Fireflood
8856,Wicked Fire
8857,Esoteric Finisher
8858,Spiritflame
8859,Blazing Rain
8860,Flaming Epigraph
8861,Sparks of Condemnation
8862,Vertical Blast
8875,Death's Embrace
8877,Dead Star
8878,Nemesis
8887,Parhelion
8888,Parhelion
8889,Parhelion
8890,Parhelion
8891,Sundered Remains
8892,Out of Time
8893,Chain Pain
8896,Lightning Tendrils
8897,Lightning Tendrils
8904,Earthen Auger
8906,Tornado in Green
8907,?????
8911,Surface Missile
8912,attack
8913,attack
8919,Burning Twister
8920,Chain Pain
8938,Cursed Casting
8940,Galaxias
8942,Mixed Feelings
8944,Diffusive-force Particle Beam
8947,Burst
8948,Scorching Streak
8951,Craniotomy
8952,Happy Surprise
8953,Fulgurous Howl
8954,Diamond Dust
8955,Enomotos
8957,Brightwing
8958,Skyblind
8959,Explosion
8960,Flame Breath
8961,Ice Breath
8962,Swirling Blizzard
8963,Dark Orb
8964,Holy Orb
8965,Dark Breath
8966,Myriad Aspects
8967,Staggering Breath
8968,Hallowed Plume
8969,Flames of Ascalon
8970,Unmoving Dvenadkatika
8971,Cannon Reflection
8974,Spike of Flame
8979,Hand of the Empire
8981,Typhoon
8983,Ductus
8986,Toxic Vomit
8988,Wolf's Crossing
8989,Wave of Nausea
8990,Befoulment
8991,No Future
8992,Discharge
8994,Blizzard II
8995,Magitek Missiles
9350,Electrifying Flight
9360,Silent Torrent
9361,Silent Torrent
9362,Silent Torrent
9438,Flare
9439,Electrify
9440,Scarlet Thread
9441,the Ram's Voice
9442,the Dragon's Voice
9443,Rush
9444,Steelsbreath
9445,Fusion Burst
9446,Large Specimen
9447,Electrify
9448,Arm of Purgatory
9449,Hypothermal Combustion
9450,Shock
9451,Radiance
9452,Brutal Halo
9453,Burn
9454,Arm of Purgatory
9455,Roiling Mass
9456,Inspirited Cyclone
9457,Catching
9458,Topaz Ray
9459,Topaz Ray
9460,Cleansing
9461,Hypothermal Amplification
9462,Starfall
9463,Shockwave
9464,Levin Wave
9465,Stunning Sheen
9466,Wind Surge
9467,Sand Surge
9468,Arcane Beacon
9472,Circle of Lives
9473,Sublime Estoc
9474,Energy Ray
9476,Will of the Underworld
9477,Unyielding Will
9478,Unyielding Will
9479,Tiny Flare
9480,Tiny Holy
9481,Mortal Slayer
9484,Army Slayer
9485,Mortal Slayer
9486,Army Slayer
9487,Will of the Underworld
9489,Vacuum
9491,Return to Nothing
9492,Great Return to Nothing
9493,Burst
9494,Violent Burst
9496,????
9497,????
9498,Atomic Ray
9500,Burst
9503,Big Burst
9853,Soul of Friendship
9854,Soul of Devotion
9857,Glory Blaze
10498,Unveil
10499,Rush
10510,Magitek Missiles
10521,Infinite Reach
10522,Quake III
10525,Fuseflare
10529,Burst
10530,Burst
10531,Burst
10532,Bolts from the Blue
10534,Heavens' Stake
10535,Entropic Excess
10536,Hiemal Storm
10537,Double Immolation
10538,Cloud to Ground
10539,Byregot's Strike
10541,Eye of the Storm
10542,Laser Focus
10543,Citadel Buster
10548,Divine Excoriation
10549,Blessing of Light
10551,Flames of the Dead
10556,Wayward Soul
10557,Balance
10558,Rhalgr's Beacon
10559,Bronze Lightning
10560,Shockbolt
10561,Hyperconductive Plasma
10562,Incendiary Support
10565,Dancing Flame
10566,Sunbeam
10567,Seal of the Fireblossom
10568,Roaring Star
10571,Toxic Fountain
10572,Corrosive Fountain
10583,Far-flung Fire
10585,Everfire
10586,Cloud to Ground
10587,Broad Swing
10589,Deepest Pit
10595,Beatific Scorn
10596,Death Foreseen
10597,Antipathy
10598,Ring of Might
10599,Ring of Might
10600,Ring of Might
10601,Blazing Beacon
10603,Moggleday Night Fever
10604,Twin Pom Meteor
10605,Sacred Flay
10607,Great Ball of Fire
10608,Rotten Onion
10609,Explosion
10610,Big Explosion
10611,Twin Pom Meteor
10612,Rotten Rampage
10613,Pom Bog
10614,Chilling Duster
10615,Lindwurm's Aero III
10617,Polyominous Dark IV
10618,Synergy
10619,Clawful
10620,Glossal Predation
10621,????�????
10622,Dark Perimeter
10623,Ruby Reflection
10624,Ruby Reflection
10625,Colossal Charge
10626,Colossal Charge
10627,Shockwave
10628,Word of the Wood
10629,Subterranean Shudder
10630,Fetters
10631,Split Ends
10632,Hair Spray
10633,Deadly Twist
10634,Upbraid
10635,Plummet
10636,Plummet
10637,Plummet
10638,Void Quake III
10639,Rotten Rampage
10640,Fireflood
10641,Torch Flame
10642,Nest of Flamevipers
10643,Blood of the Gorgon
10644,Conceptual Shift
10645,Ex-factor
10646,Splicer
10648,Everburn
10650,Forcible Fire IV
10651,attack
10652,Bullish Swipe
10653,Thunder III
10654,Blades of Attis
10655,Hemitheos's Glare III
10656,Hemitheos's Glare
10657,Razorwind
10658,Hemitheos's Tornado
10659,Flamisphere
10664,Secret Breeze
10665,Breath of the Gorgon
10666,Uplift
10667,Boulder Break
10668,Dark Sphere
10669,Hair Flay
10670,Unsightly Chaos
10671,Void Blizzard III
10672,Harvest Moon
10677,Conception
10678,Unholy Darkness
10679,Boulder Break
10680,Hair Spray
10681,Cryptic Flames
10682,_rsv_47906_-1_1_0_0_SE2DC5B04_EE2DC5B04
10683,Orogenic Shift
10687,Fire Well
10688,Nox
10689,Greatest Flood
10690,_rsv_49769_-1_1_0_0_SE2DC5B04_EE2DC5B04
10691,Storm Wave
10692,_rsv_47951_-1_1_0_0_SE2DC5B04_EE2DC5B04
10695,????
10698,Burning Pillar
10699,Radial Flagration
10701,Flamerake
10702,Inferno
10703,Dualfire
10709,Hunks of Junk
10713,Blaster
10714,Flame Thrower
10715,Wave Repeater
10716,Wave Repeater
10717,Wave Repeater
10718,Wave Repeater
10719,Critical Underflow Bug
10720,Cascading Latent Defect
10721,Cascading Latent Defect
10725,Wave Cannon
10726,"Hello, Distant World"
10727,"Hello, Distant World"
10728,"Hello, World"
10729,Inhale
10730,Cosmo Arrow
10731,Cosmo Dive
10732,Cosmo Dive
10733,Wave Cannon
10734,Wave Cannon
10735,Wave Cannon
10736,Dark
10737,Gust
10738,Meracydian Squall
10739,Twister
10740,Meracydian Squall
10741,Turbine
10742,Nerve Gas Ring
10743,Flamespire Claw
10744,Will of the Fury
10745,Will of the Fury
10746,Will of the Fury
10747,Will of the Fury
10748,Will of the Fury
10749,Shadow Play
10750,Thermal Divide
10751,Blue Moon
10752,Midnight Frost
10753,Winter Halo
10754,Lunar Kiss
10755,Summer Shade
10756,Spring Flowers
10757,Cutting Wind
10758,Uplift
10759,Blueblossoms
10760,Giltblossoms
10761,Cheimon
10762,Spears Three
10763,Rain of Spears
10765,Optimized Bladedance
10767,Optimized Fire III
10769,Aetherial Light
10770,Potent Perfume
10772,Sap Shower
10773,Spinner's Wheel
10774,Thundercall
10775,Sinbound Holy
10776,Spun Lightning
10777,Crackling Cataclysm
10778,Shock
10779,Abyssal Slash
10780,Abyssal Slash
10782,Abyssal Slash
10783,Recharge
10785,Guided Missile Kyrios
10786,First Light
10787,The Face of Wrath
10788,The Face of Delight
10789,Scattering
10790,Chakra
10791,Chakra
10792,Chakra
10793,Chakra
10794,Chakra
10805,Pile Pyre
10806,Blizzard III
10807,Thunder III
10808,Meteor
10812,Silkspit
10813,Entangling Web
10814,Entangling Web
10815,Steel Web
